Article ID,Article Name,Abstract,Summarized Abstract,Abs vs SAbs,Title vs Abs,Title vs SAbs,ROUGE-1,ROUGE-2,ROUGE-L
37732372,Research Progress and New Perspectives of Anticancer Effects of Emodin.,"Emodin is a natural compound found in several traditional Chinese medicines, 
including Rheum palmatum and Polygonum cuspidatum. Recent studies have shown 
that emodin exhibits potent anticancer effects against a variety of cancer 
types, including liver, breast, lung, and colon cancer. Emodin's anticancer 
effects are mediated through several mechanisms, including inhibition of cell 
proliferation, induction of apoptosis, and suppression of tumor angiogenesis and 
metastasis. In this review, we provide an overview of recent research progress 
and new perspectives on emodin's anticancer effect. We summarize the current 
understanding of the molecular mechanisms underlying emodin's anticancer 
activity, including its effects on signaling pathways such as the PI3K/Akt, 
MAPK, and NF-[Formula: see text]B pathways. We also discuss the potential of 
emodin as a therapeutic agent for cancer treatment, including its use in 
combination with conventional chemotherapeutic drugs and as a sensitizer for 
radiotherapy. Furthermore, we highlight recent advances in the development of 
emodin derivatives and their potential as novel anticancer agents. Finally, we 
discuss the challenges and opportunities for the translation of emodin's 
anticancer properties into clinical applications, including the need for further 
preclinical and clinical studies to evaluate its safety and efficacy. In 
conclusion, emodin represents a promising natural compound with potent 
anticancer properties, and its potential as a therapeutic agent for cancer 
treatment warrants further investigation. This review provides a comprehensive 
overview of the current research progress and new perspectives on emodin's 
anticancer effects, which may facilitate the development of novel therapeutic 
strategies for cancer treatment.","Emodin is a natural compound found in several traditional Chinese medicines. Recent studies have shown that emodin exhibits potent anticancer effects against a variety of cancer types. This review provides a comprehensive overview of the current research progress and new perspectives on Emodin's anticancer effect. It may facilitate the development of novel therapeutic strategies for cancer treatment. The need for further clinical and clinical studies to evaluate its safety and efficacy warrants further investigation, the authors conclude. The study was published in the Journal of Cancer Research.",0.830633461,0.713567436,0.784129262,0.166163142,0.182370821,0.774590164
37730648,"Intrinsic variables associated with low back pain and lumbar spine injury in 
fast bowlers in cricket: a systematic review.","BACKGROUND: Lumbar spine injuries in fast bowlers account for the greatest 
missed playing time in cricket. A range of extrinsic and intrinsic variables are 
hypothesised to be associated with low back pain and lumbar spine injury in fast 
bowlers, and an improved understanding of intrinsic variables is necessary as 
these may alter load tolerance and injury risk associated with fast bowling. 
This review critically evaluated studies reporting intrinsic variables 
associated with low back pain and lumbar spine injury in fast bowlers and 
identified areas for future investigation.
METHODS: OVID Medline, EMBASE, SPORTDiscus, CINAHL, Web of Science and SCOPUS 
databases were last searched on 3 June 2022 to identify studies investigating 
intrinsic variables associated with low back pain and lumbar spine injury in 
cricket fast bowlers. Terms relevant to cricket fast bowling, and intrinsic 
variables associated with lumbar spine injury and low back pain in fast bowlers 
were searched. 1,503 abstracts were screened, and 118 full-text articles were 
appraised to determine whether they met inclusion criteria. Two authors 
independently screened search results and assessed risk of bias using a modified 
version of the Quality in Prognostic Studies tool.
RESULTS: Twenty-five studies met the inclusion criteria. Overall, no included 
studies demonstrated a low risk of bias, two studies were identified as moderate 
risk, and twenty-three studies were identified as high risk. Conflicting results 
were reported amongst studies investigating associations of fast bowling 
kinematics and kinetics, trunk and lumbar anatomical features, anthropometric 
traits, age, and neuromuscular characteristics with low back pain and lumbar 
spine injury.
CONCLUSION: Inconsistencies in results may be related to differences in study 
design, injury definitions, participant characteristics, measurement parameters, 
and statistical analyses. Low back pain and lumbar spine injury occurrence in 
fast bowlers remain high, and this may be due to an absence of low bias studies 
that have informed recommendations for their prevention. Future research should 
employ clearly defined injury outcomes, analyse continuous datasets, utilise 
models that better represent lumbar kinematics and kinetics during fast bowling, 
and better quantify previous injury, lumbar anatomical features and lumbar 
maturation.
TRIAL REGISTRATION: Open Science Framework https://doi.org/10.17605/OSF.IO/ERKZ2 
.","Lumbar spine injuries in fast bowlers account for the greatest                 missed playing time in cricket. An improved understanding of intrinsic variables is necessary as these may alter load tolerance and injury risk associated with fast bowling. 1,503 abstracts were screened, and 118 full-text articles were raised to determine whether they met inclusion criteria. Conflicting results were reported amongst studies investigating associations of fast bowling, trunk and lumbar anatomical features, age, and neuromuscular characteristics.",0.879034221,0.74752748,0.770788074,0.145584726,0.151079137,0.800578035
37730533,"Network meta-analysis of adjuvant treatments for patients with hepatocellular 
carcinoma after curative resection.","PURPOSE: The prevention of recurrence for patients with hepatocellular carcinoma 
after curative resection is still a great challenge in clinical practice. There 
are numerous studies that trying to search for favorable strategies to decrease 
the recurrence and prolong life span for these patients, whereas no consensus is 
reached till now. Herein, we aim to compare the efficacy between different 
reported treatments by network meta-analysis(NMA).
METHODS: We searched Pubmed, Web of Science and Cochrane Library for abstracts 
and full-text articles published from database inception through February 2023. 
All of the random controlled trials(RCTs) were evaluated and collected as 
eligible studies. The primary outcome was the prevention of recurrence between 
different procedures. The second outcomes were one-year survival, three-year 
survival and five-year survival.
RESULTS: Thirty-two RCTs including 5783 patients were selected, and 12 
treatments were classified. Most of the studies were high quality with low bias. 
Thirty-one studies including 5629 patients were recruited for recurrence 
analysis. The network meta-analysis showed benefits from transarterial 
chemoembolization(TACE) + portal vein chemotherapy(PVC)[OR, 2.84 (1.15,6.99)] 
and internal radiotherapy(IRT) [OR, 2.63 (1.41,4.91)] compared to 
non-adjuvant(NA) treatment when considering prevention of recurrence. Seventeen 
studies including 2047 patients were collected for one-year survival analysis. 
The network meta-analysis showed benefit from TACE[OR, 0.33 (0.14,0.75)] when 
considering one-year survival. Twenty-one studies including 2463 patients were 
collected for three-year survival analysis. The network meta-analysis showed 
TACE [OR, 0.51 (0.30,0.86)], IRT[OR, 0.41 (0.20,0.83)] and dendritic cell(DC) 
[OR, 0.09 (0.01,0.98)] were better than NA when considering three-year survival. 
Sixteen studies including 1915 patients were collected for five-year survival 
analysis. The network meta-analysis didn't show any benefit from different 
treatments when considering five-year survival. Other strategies including 
external radiotherapy(ERT), branched-chain amino acids(BCAA), hepatic artery 
infusion chemotherapy(HAIC), cytokine-induced killer(CIK), adoptive 
immunotherapy(AIT), Huaier, interferon(IFN), oral chemotherapy(OCT) and 
sorafenib(SOR) didn't show significant benefit regardless of prevention of 
recurrence or short-, long- time survival.
CONCLUSION: This NMA found that TACE + PVC and IRT were considered as the 
procedures to decrease HCC recurrence rate. TACE, IRT and DC were preferred when 
considering the extending of life span for post-operative patients with 
HCC. Large scale of RCTs are needed to verify it.","The prevention of recurrence for patients with hepatocellular carcinoma is still a great challenge in clinical practice. There are numerous studies that trying to search for favorable strategies to decrease the recurrence and prolong life span for these patients. Herein, we aim to compare the efficacy between different reported treatments by network meta-analysis(NMA) Most of the studies were high quality with low bias. TACE, IRT and DC were preferred when  reviewing the extending of life span.",0.79973942,0.756945789,0.799820602,0.133489461,0.155294118,0.794871795
37730394,"Modelling the transmission of dengue, zika and chikungunya: a scoping review 
protocol.","INTRODUCTION: Aedes mosquitoes are the primary vectors for the spread of viruses 
like dengue (DENV), zika (ZIKV) and chikungunya (CHIKV), all of which affect 
humans. Those diseases contribute to global public health issues because of 
their great dispersion in rural and urban areas. Mathematical and statistical 
models have become helpful in understanding these diseases' epidemiological 
dynamics. However, modelling the complexity of a real phenomenon, such as a 
viral disease, should consider several factors. This scoping review aims to 
document, identify and classify the most important factors as well as the 
modelling strategies for the spread of DENV, ZIKV and CHIKV.
METHODS AND ANALYSIS: We will conduct searches in electronic bibliographic 
databases such as PubMed, MathSciNet and the Web of Science for full-text 
peer-reviewed articles written in English, French and Spanish. These articles 
should use mathematical and statistical modelling frameworks to study dengue, 
zika and chikungunya, and their cocirculation/coinfection with other diseases, 
with a publication date between 1 January 2011 and 31 July 2023. Eligible 
studies should employ deterministic, stochastic or statistical modelling 
approaches, consider control measures and incorporate parameters' estimation or 
considering calibration/validation approaches. We will exclude articles focusing 
on clinical/laboratory experiments or theoretical articles that do not include 
any case study. Two reviewers specialised in zoonotic diseases and 
mathematical/statistical modelling will independently screen and retain relevant 
studies. Data extraction will be performed using a structured form, and the 
findings of the study will be summarised through classification and descriptive 
analysis. Three scoping reviews will be published, each focusing on one disease 
and its cocirculation/co-infection with other diseases.
ETHICS AND DISSEMINATION: This protocol is exempt from ethics approval because 
it is carried out on published manuscripts and without the participation of 
humans and/or animals. The results will be disseminated through peer-reviewed 
publications and presentations in conferences.","Aedes mosquitoes are the primary vectors for the spread of viruses like dengue, zika and chikungunya. Mathematical and statistical models have become helpful in understanding these diseases' epidemiological dynamics. However, modelling the complexity of a real phenomenon, such as a virus, should consider several factors. This scoping review aims to document, identify and classify the most important factors as well as the modelling strategies for spread of DENV, ZIKV and CHIKV.",0.83691752,0.7319327,0.795758307,0.147138965,0.17260274,0.77027027
37730391,Incidence of vasa praevia: a systematic review and meta-analysis.,"OBJECTIVES: To derive accurate estimates of the incidence of vasa praevia (VP) 
in a routine population of unselected pregnancies.
DESIGN: Systematic review and meta-analysis.
DATA SOURCES: A search of MEDLINE, EMBASE, CINAHL and the Cochrane database was 
performed to review relevant citations reporting outcomes in pregnancies with VP 
from January 2000 until 5 April 2023.
ELIGIBILITY CRITERIA FOR SELECTION OF STUDIES: Prospective or retrospective 
cohort or population studies that provided data regarding VP cases in routine 
unselected pregnancies during the study period. We included studies published in 
the English language after the year 2000 to reflect contemporary obstetric and 
neonatal practice.
DATA EXTRACTION AND SYNTHESIS: Two reviewers independently screened the 
retrieved citations and extracted data. The methodological quality of studies 
was assessed using the Newcastle-Ottawa Scale, and Preferred Reporting Items for 
Systematic reviews and Meta-Analyses was used to ensure standardised reporting 
of studies.
RESULTS: A total of 3847 citations were screened and 82 full-text manuscripts 
were retrieved for analysis. There were 24 studies that met the inclusion 
criteria, of which 12 studies reported prenatal diagnosis with a systematic 
protocol of screening. There were 1320 pregnancies with VP in a total population 
of 2 278 561 pregnancies; the weighted pooled incidence of VP was 0.79 (95% CI: 
0.59 to 1.01) per 1000 pregnancies, corresponding to 1 case of VP per 1271 (95% 
CI: 990 to 1692) pregnancies. Nested subanalysis of studies reporting screening 
for VP based on a specific protocol identified 395 pregnancies with VP in a 
population of 732 654 pregnancies with weighted pooled incidence of 0.82 (95% 
CI: 0.53 to 1.18) per 1000 pregnancies (1 case of VP per 1218 (95% CI: 847 to 
1901) pregnancies).
CONCLUSION: The incidence of VP in unselected pregnancies is 1 in 1218 
pregnancies. This is higher than is previously reported and can be used as a 
basis to assess whether screening for this condition should be part of routine 
clinical practice. Incorporation of strategies to screen for VP in routine 
clinical practice is likely to prevent 5% of stillbirths.
PROSPERO REGISTRATION NUMBER: CRD42020125495.","The incidence of vasa praevia (VP) in unselected pregnancies is 1 in 1218 pregnancies. This is higher than is previously reported and can be used to assess whether screening for VP should be part of routine clinical practice. Incorporation of strategies to screen for VP in routine obstetric and neonatal practice is likely to prevent 5% of stillbirths, according to the authors. The authors conclude that screening forVP should be a part of standard obstetric or neonatal care.",0.83879596,0.663026035,0.721493304,0.110047847,0.125,0.9
37730384,Young people's opinions of cancer care in England: the BRIGHTLIGHT cohort.,"OBJECTIVES: The BRIGHTLIGHT cohort study was the national evaluation of cancer 
services for teenager and young adults (TYA). This was analysis of free-text 
survey data to better understand their experiences of cancer care.
DESIGN: Cohort study SETTING: National Health Service hospitals delivering 
cancer care in England PARTICIPANTS: 830 young people newly diagnosed with 
cancer.
INTERVENTIONS: Exposure to specialist care in the first 6 months after diagnosis 
defined as care in a TYA Principal Treatment Centre (PTC). This was categorised 
as follows: all care in a TYA-PTC (ALL-TYA-PTC), no care in a TYA-PTC 
(NO-TYA-PTC) so care delivered in a children/adult unit only and some care in a 
TYA-PTC with additional care in a children's/adult unit (SOME-TYA-PTC).
PRIMARY OUTCOME: Data were collected through the BRIGHTLIGHT survey included 
free-text questions which asked patients 'what was the best aspects of their 
experiences of care' and 'what aspects could be improved'. These comments were 
analysed using content analysis. Themes were compared between categories of 
care, then ranked in order of frequency, ranging from the most endorsed to the 
least.
RESULTS: Overall, young people were most positive about their healthcare team, 
while the area highlighted for improvement was diagnostic experience. 
Differences between the three groups suggested those who had some or all 
treatment in a TYA-PTC valued the place of care. Regardless of where TYA were 
treated their healthcare teams were favourably viewed. Age appropriate place of 
care was highlighted to be of value for those in PTCs.
CONCLUSIONS: These data show the value young people placed on the care they 
received in TYA specific wards. Young people who accessed some or all of their 
care in a TYA-PTC highly endorsed their place of care as one of the best 
elements of their care, and it is further emphasised by those who had shared 
care who experienced difficulty with lack of age-appropriate care when treated 
outside the TYA-PTC.","The BRIGHTLIGHT cohort study was the national evaluation of cancer services for teenager and young adults (TYA) Data were collected through a free-text survey which asked patients 'what was the best aspects of their experiences of care' and 'what aspects could be improved' Overall, young people were most positive about their healthcare team, while the area highlighted for improvement was diagnostic experience. Regardless of where TYA were treated their healthcare teams were favourably viewed. Age appropriate place of care was highlighted to be of value for those in PTCs.",0.888807833,0.72393018,0.835236669,0.157107232,0.195488722,0.727564103
37729838,"Contrastive diagnostic embedding (CDE) model for automated coding - A case study 
using emergency department encounters.","BACKGROUND: Billing codes are utilized for medical reimbursement, clinical 
quality metric valuation and for epidemiologic purposes to report and follow 
disease trends and outcomes. The current paradigm of manual coding can be 
expensive, time-consuming, and subject to human error. Though automation of the 
billing codes has been widely reported in the literature via rule-based and 
supervised approaches, existing strategies lack generalizability and robustness 
towards large and constantly changing ICD hierarchical structure.
METHOD: We propose a weakly supervised training strategy by leveraging 
contrastive learning, contrastive diagnosis embedding (CDE) to capture the fine 
semantic variations between the diagnosis codes. The approach consists of a 
two-phase contrastive training for generating the semantic embedding space 
adapted to incorporate hierarchical information of ICD-10 vocabulary and a 
weakly supervised retrieval scheme. Core strength of the proposed method is that 
it puts no limit on the 70 K ICD-10 codes set and can handle all rare codes for 
coding the diagnosis.
RESULTS: Our CDE model outperformed string-based partial matching and 
ClinicalBERT embedding on three test cases (a retrospective testset, a 
prospective testset, and external testset) and produced an accurate prediction 
of rare and newly introduced diagnosis codes. A detailed ablation study showed 
the importance of each phase of the proposed multi-phase training. Each 
successive phase of training - ICD-10 group sensitive training (phase 1.1), 
ICD-10 subgroup sensitive training (phase 1.2), free-text diagnosis 
description-based training (phase 2) - improved performance beyond the previous 
phase of training. The model also outperformed existing supervised models like 
CAML and PLM-ICD and produced satisfactory performance on the rare codes.
CONCLUSION: Compared to the existing rule-based and supervised models, the 
proposed weakly supervised contrastive learning overcomes the limitations in 
terms of generalization capability and increases the robustness of the automated 
billing. Such a model will allow flexibility through accurate billing code 
automation for practice convergence and gains efficiencies in a value-based care 
payment environment.","The current paradigm of manual coding can be expensive, time-consuming, and subject to human error. We propose a weakly supervised training strategy by leveraging contrastive diagnosis embedding. The approach consists of a two-phase contrastive training for generating the semantic embedding space. The model outperformed string-based partial matching and ClinicalBERT embedding on three test cases. Such a model will allow flexibility through accurate billing code                 automation for practice convergence and gains efficiencies in a value-based care environment.",0.871236265,0.723112702,0.830578387,0.15503876,0.174025974,0.768488746
37728984,"Suicide Risk Assessments Through the Eyes of ChatGPT-3.5 Versus ChatGPT-4: 
Vignette Study.","BACKGROUND: ChatGPT, a linguistic artificial intelligence (AI) model engineered 
by OpenAI, offers prospective contributions to mental health professionals. 
Although having significant theoretical implications, ChatGPT's practical 
capabilities, particularly regarding suicide prevention, have not yet been 
substantiated.
OBJECTIVE: The study's aim was to evaluate ChatGPT's ability to assess suicide 
risk, taking into consideration 2 discernable factors-perceived burdensomeness 
and thwarted belongingness-over a 2-month period. In addition, we evaluated 
whether ChatGPT-4 more accurately evaluated suicide risk than did ChatGPT-3.5.
METHODS: ChatGPT was tasked with assessing a vignette that depicted a 
hypothetical patient exhibiting differing degrees of perceived burdensomeness 
and thwarted belongingness. The assessments generated by ChatGPT were 
subsequently contrasted with standard evaluations rendered by mental health 
professionals. Using both ChatGPT-3.5 and ChatGPT-4 (May 24, 2023), we executed 
3 evaluative procedures in June and July 2023. Our intent was to scrutinize 
ChatGPT-4's proficiency in assessing various facets of suicide risk in relation 
to the evaluative abilities of both mental health professionals and an earlier 
version of ChatGPT-3.5 (March 14 version).
RESULTS: During the period of June and July 2023, we found that the likelihood 
of suicide attempts as evaluated by ChatGPT-4 was similar to the norms of mental 
health professionals (n=379) under all conditions (average Z score of 0.01). 
Nonetheless, a pronounced discrepancy was observed regarding the assessments 
performed by ChatGPT-3.5 (May version), which markedly underestimated the 
potential for suicide attempts, in comparison to the assessments carried out by 
the mental health professionals (average Z score of -0.83). The empirical 
evidence suggests that ChatGPT-4's evaluation of the incidence of suicidal 
ideation and psychache was higher than that of the mental health professionals 
(average Z score of 0.47 and 1.00, respectively). Conversely, the level of 
resilience as assessed by both ChatGPT-4 and ChatGPT-3.5 (both versions) was 
observed to be lower in comparison to the assessments offered by mental health 
professionals (average Z score of -0.89 and -0.90, respectively).
CONCLUSIONS: The findings suggest that ChatGPT-4 estimates the likelihood of 
suicide attempts in a manner akin to evaluations provided by professionals. In 
terms of recognizing suicidal ideation, ChatGPT-4 appears to be more precise. 
However, regarding psychache, there was an observed overestimation by ChatGPT-4, 
indicating a need for further research. These results have implications 
regarding ChatGPT-4's potential to support gatekeepers, patients, and even 
mental health professionals' decision-making. Despite the clinical potential, 
intensive follow-up studies are necessary to establish the use of ChatGPT-4's 
capabilities in clinical practice. The finding that ChatGPT-3.5 frequently 
underestimates suicide risk, especially in severe cases, is particularly 
troubling. It indicates that ChatGPT may downplay one's actual suicide risk 
level.","ChatGPT, a linguistic artificial intelligence (AI) model, offers prospective contributions to mental health professionals. ChatGPT was tasked with assessing a vignette that depicted a hypothetical patient exhibiting differing degrees of perceived burdensomeness and thwarted belongingness. The findings suggest that ChatG PT-4 estimates the likelihood of suicide attempts in a manner akin to evaluations provided by professionals. However, regarding psychache, there was an observed overestimation by ChatGpt-4, indicating a need for further research.",0.84112376,0.730672538,0.838837385,0.117171717,0.125760649,0.841607565
37728864,"Alzheimer's Disease: Novel Targets and Investigational Drugs for Disease 
Modification.","Novel agents addressing non-amyloid, non-tau targets in Alzheimer's Disease (AD) 
comprise 70% of the AD drug development pipeline of agents currently in clinical 
trials. Most of the target processes identified in the Common Alzheimer's 
Disease Research Ontology (CADRO) are represented by novel agents in trials. 
Inflammation and synaptic plasticity/neuroprotection are the CADRO categories 
with the largest number of novel candidate therapies. Within these categories, 
there are few overlapping targets among the test agents. Additional categories 
being evaluated include apolipoprotein E [Formula: see text] 4 (APOE4) effects, 
lipids and lipoprotein receptors, neurogenesis, oxidative stress, bioenergetics 
and metabolism, vascular factors, cell death, growth factors and hormones, 
circadian rhythm, and epigenetic regulators. We highlight current drugs being 
tested within these categories and their mechanisms. Trials will be informative 
regarding which targets can be modulated to produce a slowing of clinical 
decline. Possible therapeutic combinations of agents may be suggested by trial 
outcomes. Biomarkers are evolving in concert with new targets and novel agents, 
and biomarker outcomes offer a means of supporting disease modification by the 
putative treatment. Identification of novel targets and development of 
corresponding therapeutics offer an important means of advancing new treatments 
for AD.","Most of the target processes identified in the Common Alzheimer's Disease Research Ontology (CADRO) are represented by novel agents in trials. Inflammation and synaptic plasticity/neuroprotection are the CADRO categories with the largest number of novel candidate therapies. Additional categories being evaluated include apolipoprotein E (APOE4) effects, neurogenesis, oxidative stress, bioenergetics, vascular factors, cell death, growth factors and hormones. Trials will be informative about which targets can be modulated to produce a slowing of clinical clinical decline.",0.948974192,0.781404436,0.815834165,0.226765799,0.243445693,0.632124352
37728085,"TRPM8 as a Potential Biomarker and Therapeutic Target for Gastric Cancer 
Identified by a Combination of Text Mining and RNA Sequencing.","INTRODUCTION: Gastric cancer is a well-known malignant tumor that causes 
millions of deaths worldwide every year. Due to the lack of a specific biomarker 
for gastric cancer, most patients are diagnosed at an advanced stage of the 
disease which results in a poor prognosis and a higher death rate. Therefore, 
novel biomarkers are urgently needed for early diagnosis and to improve the 
survival rate.
METHODS: In this study, we conducted RNA sequencing of tumor samples from 21 
patients with gastric cancer. A total of 3192 differentially expressed genes 
(1589 up-regulated and 1603 down-regulated) were identified. Subsequently, we 
applied a text-mining algorithm for further analysis of these data and selected 
30 representative genes to investigate as candidates for novel biomarkers in 
gastric cancer.
RESULTS: Among these genes, we confirmed transient receptor potential melastatin 
8 channels (TRPM8) as a novel biomarker based on Western blot and 
immunochemistry validation performed on 134 samples. Compared to normal gastric 
tissue, the tumor tissues exhibited a significantly higher expression level of 
TRPM8.
CONCLUSION: This study provides insights into the underlying role of TRPM8 in 
cell proliferation. In addition, TRPM8 may be used as a potential therapeutic 
target for patients with gastric cancer.","Gastric cancer is a well-known malignant tumor that causes millions of deaths worldwide every year. Most patients are diagnosed at an advanced stage of the disease, which results in a poor prognosis and a higher death rate. Novel biomarkers are urgently needed for early diagnosis and to improve the survival rate. We confirmed transient receptor potential melastatin 8 channels (TRPM8) as a novel biomarker based on Western blot and immunochemistry validation performed on 134 samples.",0.86751014,0.761465669,0.836983383,0.225092251,0.24535316,0.637755102
37727285,"Data-driven digital health technologies in the remote clinical care of diabetic 
foot ulcers: a scoping review.","BACKGROUND: The availability and effectiveness of Digital Health Technologies 
(DHTs) to support clinicians, empower patients, and generate economic savings 
for national healthcare systems are growing rapidly. Of particular promise is 
the capacity of DHTs to autonomously facilitate remote monitoring and treatment. 
Diabetic Foot Ulcers (DFUs) are characterised by high rates of infection, 
amputation, mortality, and healthcare costs. With clinical outcomes contingent 
on activities that can be readily monitored, DFUs present a promising focus for 
the application of remote DHTs.
OBJECTIVE: This scoping review has been conducted as a first step toward 
ascertaining fthe data-related challenges and opportunities for the development 
of more comprehensive, integrated, and individualised sense/act DHTs. We review 
the latest developments in the application of DHTs to the remote care of DFUs. 
We cover the types of DHTs in development and their features, technological 
readiness, and scope of clinical testing.
ELIGIBILITY CRITERIA: Only peer-reviewed original experimental and observational 
studies, case series and qualitative studies were included in literature 
searches. All reviews and manuscripts presenting pre-trial prototype 
technologies were excluded.
METHODS: An initial search of three databases (Web of Science, MEDLINE, and 
Scopus) generated 1,925 English-language papers for screening. 388 papers were 
assessed as eligible for full-text screening by the review team. 81 manuscripts 
were found to meet the eligibility criteria.
RESULTS: Only 19% of studies incorporated multiple DHTs. We categorised 56% of 
studies as 'Treatment-Manual', i.e. studies involving technologies aimed at 
treatment requiring manual data generation, and 26% as 'Prevention-Autonomous', 
i.e. studies of technologies generating data autonomously through wearable 
sensors aimed at ulcer prevention through patient behavioural change. Only 10% 
of studies involved more ambitious 'Treatment-Autonomous' interventions. We 
found that studies generally reported high levels of patient adherence and 
satisfaction.
CONCLUSIONS: Our findings point to a major potential role for DHTs in remote 
personalised medical management of DFUs. However, larger studies are required to 
assess their impact. Here, we see opportunities for developing much larger, more 
comprehensive, and integrated monitoring and decision support systems with the 
potential to address the disease in a more complete context by capturing and 
integrating data from multiple sources from subjective and objective 
measurements.","Diabetic Foot Ulcers (DFUs) are characterised by high rates of infection, mortality, and healthcare costs. With clinical outcomes contingent on activities that can be readily monitored, DFUs present a promising focus for the application of remote DHTs. Only 19% of studies incorporated multiple D HTs. We see opportunities for developing much larger, more.comprehensive, and integrated monitoring and decision support systems with the.potential to address the disease in a more complete context.",0.859303355,0.765148938,0.831257522,0.139810427,0.14047619,0.811965812
37726874,"Advances in oligosaccharides production from brown seaweeds: extraction, 
characterization, antimetabolic syndrome, and other potential applications.","Brown seaweeds are a promising source of bioactive substances, particularly 
oligosaccharides. This group has recently gained considerable attention due to 
its diverse cell wall composition, structure, and wide-spectrum bioactivities. 
This review article provides a comprehensive update on advances in 
oligosaccharides (OSs) production from brown seaweeds and their potential health 
applications. It focuses on advances in feedstock pretreatment, extraction, 
characterization, and purification prior to OS use for potential health 
applications. Brown seaweed oligosaccharides (BSOSs) are extracted using various 
methods. Among these, enzymatic hydrolysis is the most preferred, with high 
specificity, mild reaction conditions, and low energy consumption. However, the 
enzyme selection and hydrolysis conditions need to be optimized for desirable 
yield and oligosaccharides composition. Characterization of oligosaccharides is 
essential to determine their structure and properties related to bioactivities 
and to predict their most suitable application. This is well covered in this 
review. Analytical techniques such as high-performance liquid chromatography 
(HPLC), gas chromatography (GC), and nuclear magnetic resonance (NMR) 
spectroscopy are commonly applied to analyze oligosaccharides. BSOSs exhibit a 
range of biological properties, mainly antimicrobial, anti-inflammatory, and 
prebiotic properties among others. Importantly, BSOSs have been linked to 
possible health advantages, including metabolic syndrome management. Metabolic 
syndrome is a cluster of conditions, such as obesity, hypertension, and 
dyslipidemia, which increase the risk of cardiovascular disease and type 2 
diabetes. Furthermore, oligosaccharides have potential applications in the food 
and pharmaceutical industries. Future research should focus on improving 
industrial-scale oligosaccharide extraction and purification, as well as 
researching their potential utility in the treatment of various health 
disorders.[Figure: see text].","Brown seaweeds are a promising source of bioactive substances. Brown seaweed oligosaccharides (BSOSs) are extracted using various methods. BSOSs exhibit a range of biological properties, mainly antimicrobial, anti-inflammatory, and prebiotic properties. They have been linked to possible health advantages, including metabolic syndrome management. Future research should focus on improving industrial-scale oligosACcharide extraction and purification, as well as researching their potential utility in the treatment of various health disorders.",0.835960031,0.696396768,0.80592984,0.167701863,0.178125,0.751968504
37726791,"Prevalence and quality of temporomandibular disorders, chronic pain and 
psychological distress in patients with classical and hypermobile Ehlers-Danlos 
syndrome: an exploratory study.","BACKGROUND: The Ehlers-Danlos syndromes are a group of clinically and 
genetically heterogeneous hereditary diseases affecting the connective tissue. 
They are characterized by hypermobility of the joints, hyperextensible skin and 
friable tissue. According to current classification, 13 subtypes can be 
distinguished, of which the hypermobile and the classical subtype are the most 
prevalent. This study aimed to evaluate patients with classical (cEDS) and 
hypermobile (hEDS) Ehlers-Danlos syndrome regarding temporomandibular disorder 
(TMD), chronic pain, and psychological distress.
METHODS: Support groups from Germany, Austria, and Switzerland were contacted, 
and social media were used to recruit participants. Free text questions, the 
German version of the Depression Anxiety and Stress Scale (DASS), and the German 
version of the Graded Chronic Pain Status (GCPS) were used.
RESULTS: 259 participants were included (230 hEDS/29 cEDS). At least 49.2% of 
the participants had painful or restricted jaw movements, and at least 84.9% had 
pain in the masticatory muscles, with 46.3% already having a diagnosed TMD. 
Multivariate analysis showed a significant correlation between TMJ involvement 
and chronic pain with a 2.5-fold higher risk of chronic pain with a diagnosed 
TMD. 22.8% of participants had a critical score for depression, 53.3% had a 
critical score for anxiety, and 34.0% had a critical score for stress.
CONCLUSION: There is a high prevalence of TMD problems and chronic pain in 
patients with cEDS and hEDS. The lack of knowledge about these problems can 
create psychological distress. More research is needed to provide adequate 
treatment for patients with EDS.","Ehlers-Danlos syndromes are a group of clinically and genetically heterogeneous hereditary diseases affecting the connective tissue. There is a high prevalence of TMD problems and chronic pain in patients with cEDS and hEDS. The lack of knowledge about these problems can                 create psychological distress. More research is needed to provide adequate treatment for patients with EDS, says the study's lead researcher, Andreas Schulte. The study was published in the Journal of Clinical Endocrinology and Metabolism.",0.836267531,0.772309721,0.851905406,0.146417445,0.166144201,0.853658537
